 Mh1       Mh2        Mhc       MR        ld345          ld        a        Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)     Br(H->h-h+)    Br(H->AA)       Width_H   
1880.65   1886.66   1889.56   4424.25   -1.919E-01   3.786E+00   4.97     1.180E-01      5.731E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1202.47   1207.16   1208.93   3019.49   -7.560E-01   7.686E-01   4.34     1.174E-01      2.174E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1460.73   1469.38   1463.87   3948.27   -9.255E-01   3.103E+00   3.68     1.189E-01      2.208E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1177.05   1181.55   1179.84   3688.85   3.492E-01   1.114E+00   3.74     1.188E-01      4.841E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1273.88   1279.67   1280.88   4028.80   -8.987E-01   1.467E+00   3.06     1.184E-01      2.737E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03     4.392E-03 
1268.99   1271.89   1278.47   3257.94   -2.842E-01   1.460E-01   3.36     1.191E-01      2.757E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
886.14   888.57   889.36   4095.94   -4.973E-01   4.197E+00   4.18     1.174E-01      1.731E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1017.13   1021.83   1026.27   2855.97   -4.585E-01   2.966E+00   4.60     1.175E-01      1.117E-09     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1167.42   1171.93   1171.82   3257.69   -7.524E-01   2.638E+00   4.59     1.178E-01      2.284E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1439.71   1448.92   1448.58   3747.77   -9.812E-01   2.043E-01   3.76     1.189E-01      2.555E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1941.68   1946.25   1951.54   4417.16   -6.196E-01   1.039E+00   4.53     1.178E-01      5.603E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
701.08   708.06   703.55   3058.82   -2.012E-01   2.525E+00   4.89     1.182E-01      4.524E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1634.50   1639.55   1642.00   4055.10   7.901E-02   2.065E+00   3.32     1.183E-01      1.286E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1389.68   1395.61   1399.57   4000.58   -2.835E-01   2.161E+00   4.10     1.186E-01      2.289E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
983.22   990.09   989.07   3340.01   2.245E-03   3.930E+00   3.70     1.184E-01      2.866E-14     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1840.92   1849.96   1844.91   4126.07   -1.534E-01   1.804E+00   3.41     1.195E-01      3.819E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
745.93   753.65   748.78   3839.06   -5.291E-02   3.229E+00   4.21     1.180E-01      2.764E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1604.72   1614.54   1610.19   4319.78   -8.312E-03   3.059E+00   4.69     1.195E-01      1.476E-13     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1745.21   1752.22   1752.99   4192.67   -1.275E+00   2.394E+00   3.71     1.189E-01      2.938E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
857.35   866.13   857.91   2760.65   -1.390E-01   9.723E-01   4.07     1.191E-01      1.444E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1845.27   1855.05   1851.24   4326.85   -1.264E+00   1.023E+00   3.72     1.187E-01      2.584E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
994.62   998.11   1003.33   4048.04   -5.261E-01   3.822E+00   4.74     1.193E-01      1.538E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1050.92   1058.94   1056.25   3026.50   -2.063E-02   2.482E+00   4.71     1.182E-01      2.118E-12     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
957.33   961.96   963.90   2933.46   -4.338E-03   5.250E-01   3.42     1.193E-01      1.129E-13     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1397.78   1403.56   1404.02   3641.48   -9.881E-01   2.650E+00   4.09     1.173E-01      2.748E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1848.17   1855.01   1848.38   4164.83   2.665E-01   4.825E-01   4.67     1.189E-01      1.144E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1635.02   1636.23   1640.09   3678.47   -7.231E-01   8.116E-01   3.79     1.176E-01      1.076E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1611.89   1616.03   1618.13   3656.21   -5.422E-02   3.472E+00   4.23     1.174E-01      6.225E-12     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1959.62   1961.99   1965.37   4347.22   6.633E-02   2.361E+00   3.69     1.176E-01      6.304E-12     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1619.45   1622.99   1620.13   4438.04   -9.964E-01   1.073E+00   3.66     1.193E-01      2.083E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1077.62   1087.31   1080.92   3853.39   5.190E-03   6.122E-01   3.62     1.178E-01      1.275E-13     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
664.30   666.80   667.69   3955.72   -2.488E-01   3.856E+00   3.06     1.184E-01      7.707E-10     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
842.98   851.69   843.61   2923.14   -1.093E-01   1.640E+00   4.83     1.187E-01      9.241E-11     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
891.18   891.48   899.35   4403.03   -2.835E-01   5.270E-01   3.27     1.193E-01      5.562E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1668.65   1676.49   1674.90   4496.85   -1.248E+00   1.242E+00   3.49     1.189E-01      3.076E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1342.41   1349.74   1344.69   3447.35   2.663E-01   2.604E+00   3.32     1.196E-01      2.165E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
934.13   940.99   941.90   3391.30   -1.608E-01   1.913E+00   4.38     1.180E-01      1.628E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1440.69   1447.68   1445.67   3403.54   -8.964E-01   2.737E+00   4.42     1.195E-01      2.129E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1318.62   1323.38   1326.34   4190.44   -9.197E-01   6.124E-01   3.93     1.180E-01      2.676E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1551.38   1558.36   1560.27   4128.81   -1.117E+00   4.167E+00   3.36     1.195E-01      2.851E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1463.21   1470.62   1463.97   3982.03   3.971E-01   3.509E+00   3.54     1.173E-01      4.050E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
930.00   932.09   931.67   3487.89   -4.992E-01   4.195E+00   4.88     1.185E-01      1.584E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1434.80   1442.54   1442.00   3283.23   -4.658E-01   3.918E+00   3.69     1.173E-01      5.797E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1236.93   1243.49   1241.35   3876.24   2.030E-01   4.881E-01   4.43     1.174E-01      1.482E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
799.74   802.29   807.66   4234.97   -2.109E-01   7.390E-01   4.68     1.181E-01      3.823E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1233.20   1238.44   1239.75   3827.20   -8.533E-01   4.131E+00   3.37     1.186E-01      2.633E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1140.34   1146.31   1149.93   4032.76   -2.548E-01   3.207E+00   4.46     1.173E-01      2.746E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1741.64   1743.30   1746.34   4063.55   -1.111E+00   1.793E+00   3.89     1.176E-01      2.238E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
607.69   608.92   610.19   2790.19   3.338E-03   1.191E+00   3.79     1.183E-01      1.657E-13     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
755.08   763.01   758.75   2834.91   -2.688E-01   7.608E-02   4.56     1.177E-01      6.964E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1750.38   1758.18   1759.54   4385.91   -1.288E+00   2.492E+00   3.65     1.185E-01      2.979E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
890.59   896.00   895.66   3599.06   -5.169E-01   3.480E+00   3.94     1.189E-01      1.852E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1031.49   1039.78   1040.16   3797.66   -2.737E-01   2.189E+00   4.18     1.190E-01      3.871E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1439.19   1442.87   1446.51   3957.42   1.108E-01   1.580E+00   3.90     1.191E-01      3.259E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1453.45   1458.63   1456.49   3375.06   2.771E-01   3.736E-01   3.89     1.190E-01      1.999E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1493.58   1497.72   1496.40   4013.08   -9.854E-01   3.271E+00   4.68     1.192E-01      2.394E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
915.45   918.91   918.58   2833.98   -5.052E-01   1.494E+00   4.57     1.176E-01      1.674E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1676.16   1678.14   1685.84   3904.10   -5.464E-01   2.950E+00   3.61     1.178E-01      5.847E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1149.19   1156.88   1151.40   4435.82   2.167E-01   2.146E+00   3.90     1.174E-01      1.956E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1122.94   1132.32   1128.83   3530.48   -8.187E-02   2.721E+00   3.43     1.185E-01      2.922E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1923.99   1933.30   1927.97   4251.92   -5.708E-01   3.999E+00   3.19     1.174E-01      4.843E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1287.06   1291.19   1293.21   2947.51   -2.743E-01   1.647E-01   3.44     1.187E-01      2.499E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
595.78   596.35   596.70   2588.81   6.585E-02   1.853E+00   3.08     1.182E-01      6.707E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
937.70   944.11   940.72   2623.87   -4.904E-01   2.038E+00   4.26     1.181E-01      1.504E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1574.22   1574.28   1577.81   3610.00   3.977E-01   1.963E+00   4.78     1.189E-01      3.511E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
988.20   992.39   994.24   2427.57   -8.918E-02   1.697E+00   4.45     1.188E-01      4.477E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1973.91   1978.98   1981.23   4398.71   -3.805E-01   2.005E+00   4.63     1.178E-01      2.045E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1504.44   1511.73   1506.09   3960.57   -9.153E-01   3.464E+00   3.55     1.177E-01      2.036E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1958.87   1968.73   1960.64   4384.17   -1.851E-01   4.169E+00   3.47     1.177E-01      4.911E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1389.07   1397.36   1394.81   4024.75   6.042E-02   9.963E-01   3.56     1.195E-01      1.041E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1431.52   1440.78   1441.07   3909.93   -3.846E-01   3.928E+00   3.14     1.189E-01      3.970E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
828.68   832.86   832.08   3825.47   1.414E-01   3.317E+00   4.82     1.182E-01      1.601E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1453.00   1462.35   1453.96   3638.26   -6.815E-01   3.707E+00   3.86     1.189E-01      1.210E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1428.92   1437.07   1432.21   3460.73   1.653E-01   3.362E+00   3.06     1.185E-01      7.362E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1454.17   1454.86   1457.79   3371.51   3.576E-01   2.827E+00   4.86     1.181E-01      3.326E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1075.38   1079.19   1081.08   3153.17   1.309E-01   2.191E+00   4.56     1.174E-01      8.145E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1575.28   1580.05   1585.19   4434.33   -2.596E-01   2.289E+00   4.81     1.190E-01      1.494E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1529.90   1538.72   1533.21   4172.75   1.936E-01   8.616E-01   4.74     1.187E-01      8.810E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1752.34   1754.59   1759.74   4287.26   1.616E-01   4.956E-01   4.38     1.195E-01      4.680E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1444.36   1445.69   1444.82   3521.25   -7.880E-01   1.756E+00   4.63     1.188E-01      1.637E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1302.98   1303.66   1310.36   3652.28   -7.552E-01   9.589E-01   4.28     1.184E-01      1.847E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1114.65   1117.79   1123.51   4124.84   -1.292E-01   1.957E+00   3.71     1.187E-01      7.392E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1841.35   1843.41   1846.21   4357.36   5.100E-01   8.580E-01   3.69     1.185E-01      4.220E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1068.72   1071.89   1075.47   3336.82   -6.624E-01   2.452E+00   3.52     1.179E-01      2.112E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
718.53   721.64   723.83   4173.80   -1.898E-02   4.197E+00   4.55     1.182E-01      3.833E-12     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1009.93   1016.50   1015.65   3301.07   3.068E-02   1.408E+00   4.03     1.180E-01      5.073E-12     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1455.29   1464.59   1459.42   3925.81   -9.474E-01   2.141E+00   3.62     1.190E-01      2.331E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1834.92   1840.31   1836.46   4310.80   5.989E-01   3.118E+00   4.76     1.187E-01      5.861E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1275.44   1278.39   1284.76   3714.47   -7.270E-01   2.281E+00   3.89     1.194E-01      1.787E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1409.71   1413.65   1415.35   3347.86   -8.805E-01   2.988E+00   4.28     1.192E-01      2.146E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1674.62   1680.63   1683.03   4240.68   -1.218E+00   1.682E+00   4.91     1.179E-01      2.911E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1155.11   1156.92   1158.90   4180.85   -7.271E-01   2.241E+00   4.80     1.174E-01      2.179E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
653.35   659.29   655.14   3004.15   -8.501E-02   3.317E+00   3.43     1.183E-01      9.297E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1103.53   1111.25   1106.02   4263.43   1.851E-01   1.363E+00   3.01     1.178E-01      1.547E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1457.86   1460.93   1467.72   4055.81   -8.494E-01   2.368E+00   4.51     1.177E-01      1.867E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1502.96   1510.09   1512.29   3623.34   -3.107E-01   4.061E-01   3.88     1.172E-01      2.350E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
632.02   635.93   633.99   4349.62   1.317E-02   2.131E+00   4.61     1.189E-01      2.386E-12     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
719.70   720.19   725.22   3197.03   -2.118E-02   1.681E+00   4.02     1.187E-01      4.758E-12     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1728.96   1734.82   1729.28   3840.50   -2.507E-01   2.070E+00   3.66     1.189E-01      1.157E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1667.49   1669.07   1667.77   3903.34   -9.227E-01   4.360E-01   3.87     1.173E-01      1.684E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1185.11   1193.94   1189.56   3245.40   3.242E-02   3.947E+00   3.82     1.179E-01      4.114E-12     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1939.37   1948.42   1949.03   4416.64   -1.152E+00   7.515E-01   3.63     1.189E-01      1.941E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1005.40   1012.08   1010.02   3979.58   9.525E-02   9.792E-01   4.63     1.183E-01      4.935E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1027.55   1029.61   1037.01   4085.40   -3.416E-01   2.688E+00   3.64     1.188E-01      6.076E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1274.47   1279.13   1275.08   3074.07   -6.621E-01   4.060E+00   3.80     1.173E-01      1.484E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1459.00   1465.20   1461.03   4018.00   4.211E-01   2.941E+00   4.77     1.187E-01      4.581E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1876.79   1882.89   1880.85   4489.69   -1.323E+00   2.604E+00   4.26     1.184E-01      2.736E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
743.46   744.66   743.94   2890.62   2.486E-01   1.566E+00   4.40     1.185E-01      6.142E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1468.08   1472.90   1471.46   4181.23   4.305E-01   5.915E-01   4.64     1.189E-01      4.729E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1445.35   1451.85   1453.47   3401.35   -8.513E-01   5.962E-01   4.64     1.196E-01      1.908E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1133.09   1135.02   1138.96   2745.88   7.529E-02   1.866E+00   3.41     1.194E-01      2.428E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1667.70   1676.79   1677.64   3861.83   -8.806E-01   3.283E+00   3.09     1.179E-01      1.534E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
849.09   854.99   856.15   2417.14   -3.284E-01   3.447E-01   4.75     1.179E-01      8.222E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1146.14   1155.69   1150.80   3842.52   -7.076E-01   3.687E+00   3.24     1.178E-01      2.096E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1231.01   1234.17   1240.36   3245.94   -6.531E-01   1.916E-01   4.30     1.173E-01      1.548E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1666.94   1667.61   1666.96   4021.10   -9.297E-01   2.380E+00   3.31     1.187E-01      1.711E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1285.26   1289.38   1293.90   3637.08   -8.350E-02   2.095E+00   3.65     1.178E-01      2.321E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1366.24   1372.21   1372.50   3459.83   1.025E-01   9.189E-01   3.21     1.185E-01      3.099E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1060.51   1061.42   1062.85   2730.12   -5.472E-01   6.261E-01   4.70     1.183E-01      1.464E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
907.22   911.34   914.49   4232.17   -4.350E-02   1.320E-01   4.37     1.175E-01      1.263E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
655.12   660.69   657.11   3840.96   -1.803E-01   2.701E+00   3.79     1.188E-01      4.162E-10     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1632.74   1636.98   1640.81   3742.98   -2.100E-01   2.115E+00   4.14     1.186E-01      9.097E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1110.26   1116.43   1116.02   3230.45   6.293E-02   2.765E+00   4.38     1.195E-01      1.766E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1843.51   1850.97   1844.00   4455.88   5.104E-01   1.919E+00   4.05     1.188E-01      4.217E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
753.75   756.63   755.03   3152.34   1.921E-01   3.355E+00   4.18     1.195E-01      3.570E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1195.40   1204.06   1198.19   2829.65   -7.601E-02   4.054E+00   3.67     1.183E-01      2.223E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1827.34   1832.34   1836.12   4403.26   -9.849E-02   7.220E-01   4.12     1.195E-01      1.598E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1296.39   1299.52   1306.01   3795.06   -7.437E-01   1.746E-01   3.76     1.178E-01      1.810E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1572.53   1572.69   1576.23   3680.81   4.961E-01   1.780E+00   4.76     1.173E-01      5.475E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
941.86   946.28   949.09   2413.18   -2.157E-01   2.136E+00   4.80     1.182E-01      2.882E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1139.58   1147.47   1140.01   3815.47   -5.554E-01   2.849E+00   4.46     1.179E-01      1.306E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1461.26   1470.06   1468.11   4231.05   -2.903E-02   2.697E+00   3.44     1.174E-01      2.171E-12     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
970.06   976.48   971.22   3157.56   -4.905E-01   3.425E+00   4.58     1.175E-01      1.405E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
842.45   843.08   849.71   3261.10   -3.377E-01   1.065E+00   3.12     1.187E-01      8.828E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
909.58   917.01   916.85   3664.01   -5.159E-01   3.844E+00   3.14     1.178E-01      1.768E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1730.55   1736.34   1736.47   3979.77   -1.173E+00   1.719E+00   3.23     1.177E-01      2.528E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1067.64   1074.51   1068.30   3083.03   2.427E-01   2.214E+00   3.65     1.179E-01      2.842E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1550.11   1555.21   1550.34   4345.07   6.349E-01   4.036E+00   4.44     1.175E-01      9.229E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1963.58   1968.80   1972.25   4375.63   -5.938E-01   2.082E+00   3.59     1.192E-01      5.031E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
957.43   957.75   960.58   3416.37   -5.210E-01   2.706E+00   4.86     1.182E-01      1.628E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1626.31   1635.49   1632.82   3951.12   -1.142E+00   3.544E+00   3.98     1.183E-01      2.715E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1565.98   1566.43   1572.62   4168.93   2.659E-01   1.958E+00   4.59     1.177E-01      1.587E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1534.95   1536.72   1536.49   3660.29   6.285E-01   3.381E+00   4.94     1.187E-01      9.223E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
918.90   922.09   924.94   3061.73   5.812E-02   2.281E-01   3.49     1.180E-01      2.199E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1324.67   1332.71   1329.99   3369.50   -8.819E-01   2.568E+00   3.04     1.187E-01      2.438E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
950.91   951.38   958.69   3492.31   -4.309E-01   1.007E+00   3.64     1.179E-01      1.129E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
901.83   907.22   910.37   4414.32   -2.076E-01   3.600E-01   3.45     1.190E-01      2.912E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
912.92   920.00   913.73   2881.76   -3.936E-01   1.216E+00   4.86     1.175E-01      1.021E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1709.16   1709.89   1710.41   4108.54   8.222E-01   8.221E-01   3.92     1.195E-01      1.273E-09     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1693.77   1702.58   1701.49   4102.27   -1.567E-01   2.845E-01   3.44     1.194E-01      4.706E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1493.99   1499.07   1502.69   3795.43   -1.043E-01   9.457E-01   4.48     1.178E-01      2.682E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1336.89   1340.94   1339.61   3473.74   -8.354E-01   1.992E+00   4.93     1.190E-01      2.148E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1933.75   1937.63   1940.79   4312.18   -3.748E-01   2.750E+00   4.88     1.178E-01      2.067E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1419.41   1428.46   1422.52   4255.10   1.695E-01   2.203E+00   4.76     1.172E-01      7.846E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1263.97   1269.12   1269.42   4481.20   2.036E-01   9.834E-01   4.61     1.191E-01      1.427E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
664.03   668.99   666.18   3442.06   -2.265E-01   2.445E+00   3.97     1.172E-01      6.392E-10     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
988.13   992.45   997.33   3477.31   -4.910E-01   4.049E+00   3.90     1.187E-01      1.357E-09     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1295.05   1299.50   1304.41   4364.85   -1.692E-01   3.219E+00   3.24     1.191E-01      9.392E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
